track_id,playlist_name,playlist_creator,duration_s,loudness_db,tempo_bpm,time_signature,key,mode,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,artist_popularity,artist_genres,artist_followers
spotify:track:5p1gTWxxSWUzPmSt8xaV3G,Udo2021,Diogo Sá,230.29333,-11.532,140.03,4,10,0,0.672,0.903,0.0633,2.28e-05,0.863,0.0852,0.623,False,1,2,['nu electro'],241
spotify:track:6jDx0ETyj4hJikaX8HrNzh,Udo2021,Diogo Sá,430.30414,-7.547,127.031,4,7,1,0.796,0.97,0.194,0.000288,0.869,0.406,0.0369,False,0,5,['australian techno'],36
spotify:track:6M6ocigSd503F5NWTug6P9,Udo2021,Diogo Sá,425.4966,-8.779,140.023,4,11,1,0.644,0.957,0.0436,0.0777,0.884,0.113,0.443,False,0,23,[],707
spotify:track:62QMAKV2tG3SVPTEwAAogC,Udo2021,Diogo Sá,384.48,-13.085,140.035,4,11,0,0.638,0.769,0.041,3.5e-05,0.944,0.0995,0.0822,False,0,2,[],30
spotify:track:5GY8M8miz700f4BreT7bRs,Udo2021,Diogo Sá,350.22223,-8.021,134.979,4,2,1,0.594,0.94,0.0661,0.000177,0.911,0.635,0.356,False,28,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",131396
spotify:track:7IBZo8C9UW2GfB8a3nmWwI,Udo2021,Diogo Sá,297.1575,-11.339,133.884,4,1,1,0.728,0.793,0.0475,0.00124,0.929,0.391,0.498,False,14,8,[],59
spotify:track:4ieO3GnOkATpOnUuAx7NCE,U DO YO THING 2019,Diogo Sá,428.40714,-5.695,127.0,4,0,1,0.637,0.86,0.0364,7.34e-05,0.874,0.0756,0.173,False,29,41,"['canadian house', 'experimental house']",28354
spotify:track:3cep6Kb6PfrfsJSsORK7lR,U DO YO THING 2019,Diogo Sá,445.07465,-9.599,133.993,4,4,0,0.782,0.952,0.071,0.0456,0.926,0.11,0.0383,False,2,10,[],190
spotify:track:5lT8D4uf23CMT9E9QhuSeF,U DO YO THING 2019,Diogo Sá,366.09332,-9.083,132.005,4,6,0,0.648,0.708,0.0397,0.000321,0.806,0.673,0.253,False,31,44,"['bass music', 'electronica', 'float house', 'future garage', 'intelligent dance music', 'mandible', 'microhouse', 'munich electronic', 'outsider house', 'wonky']",46790
spotify:track:1AYDTlclDaGcXKnDpTE962,U DO YO THING 2019,Diogo Sá,312.63333,-10.476,133.005,4,10,0,0.705,0.767,0.0373,0.00332,0.612,0.11,0.167,False,3,8,[],2738
spotify:track:6uBiuvgYqWdE8IN9EaU86P,U DO YO THING 2019,Diogo Sá,364.2991,-10.148,134.997,4,1,1,0.771,0.826,0.0628,0.00408,0.873,0.109,0.383,False,28,56,"['bass music', 'electronica', 'float house', 'future garage', 'intelligent dance music', 'microhouse', 'nu jazz', 'wonky']",209672
spotify:track:3qsHi71RePJU0yuINarqEn,U DO YO THING 2019,Diogo Sá,640.0,-9.36,132.018,5,4,0,0.53,0.817,0.0519,0.00499,0.843,0.111,0.248,False,3,6,[],675
spotify:track:4xJWsLpb08wETn23o7qWCG,U DO YO THING 2019,Diogo Sá,278.22464,-10.482,114.003,4,2,1,0.671,0.705,0.0927,0.0315,0.48,0.209,0.324,False,10,22,"['experimental electronic', 'outsider house']",3051
spotify:track:2rTBFI4Rm0p3JXQpORAlIL,U DO YO THING 2019,Diogo Sá,334.3914,-9.08,127.014,4,7,1,0.66,0.949,0.0413,0.296,0.884,0.0662,0.289,False,14,29,[],3823
spotify:track:3uQ0ORkbGdWF6fO1ONg92D,U DO YO THING 2019,Diogo Sá,537.4839,-9.433,124.987,4,1,0,0.803,0.713,0.0731,0.0015,0.902,0.0911,0.249,False,0,13,[],403
spotify:track:0PMORVSDWbF3u9eVKtCqIA,U DO YO THING 2019,Diogo Sá,351.87128,-14.401,133.003,3,11,0,0.666,0.533,0.0467,0.232,0.947,0.111,0.059,False,4,8,[],714
spotify:track:3mvSA54dUqONXRvP558s0h,U DO YO THING 2019,Diogo Sá,373.34204,-11.363,124.008,4,1,1,0.748,0.537,0.0533,0.25,0.85,0.107,0.165,False,19,10,[],196
spotify:track:04QLMPlareJM6r0w9Qv0q5,U DO YO THING 2019,Diogo Sá,317.6902,-9.279,128.999,4,2,1,0.618,0.966,0.0569,0.00193,0.848,0.0836,0.107,False,30,45,"['acid house', 'canadian electronic', 'detroit techno', 'microhouse', 'minimal techno', 'tech house', 'techno']",210625
spotify:track:31UcLklY9QxtYU6G3ovA1p,U DO YO THING 2019,Diogo Sá,412.0,-7.113,124.985,4,6,0,0.817,0.863,0.0727,0.000502,0.846,0.616,0.458,False,8,2,[],72
spotify:track:5I16srV9CddEM98rMvKeaj,U DO YO THING 2019,Diogo Sá,427.31665,-10.769,122.989,4,4,0,0.858,0.936,0.0792,0.00456,0.894,0.0163,0.698,False,3,30,[],705
spotify:track:6G5KpToiP2ebLEV20BTZ06,U DO YO THING 2019,Diogo Sá,399.7257,-9.542,124.994,4,1,1,0.82,0.966,0.0557,0.00176,0.375,0.0434,0.749,False,3,10,[],177
spotify:track:6HZe3Qgt3uRHE6eXAcuJFL,U DO YO THING 2019,Diogo Sá,470.50952,-10.58,122.974,4,0,1,0.858,0.705,0.0918,0.00127,0.886,0.0723,0.628,False,3,19,['deep disco house'],1682
spotify:track:09IT6ZbPsY5EioVEqeyq4j,U DO YO THING 2019,Diogo Sá,327.13846,-7.979,123.993,4,2,1,0.878,0.737,0.0817,0.000271,0.445,0.11,0.235,False,49,42,"['chicago house', 'classic house', 'deep house', 'footwork']",17536
spotify:track:0BAADDsSyavwe0qhrjY1WY,U DO YO THING 2019,Diogo Sá,374.54666,-10.745,126.883,4,1,1,0.798,0.873,0.0521,0.0392,0.88,0.108,0.428,False,18,70,"['deep groove house', 'house', 'pop dance', 'uk dance', 'uk house']",30418
spotify:track:5qiuZ8SNM2T8Ba0gjvrC4C,U DO YO THING 2019,Diogo Sá,337.10303,-10.968,131.297,4,6,0,0.689,0.962,0.0708,0.0126,0.856,0.778,0.0552,False,12,44,"['bass music', 'electronica', 'float house', 'future garage', 'intelligent dance music', 'mandible', 'microhouse', 'munich electronic', 'outsider house', 'wonky']",46790
spotify:track:4d20lGr4cSwiBrweFdFvny,U DO YO THING 2019,Diogo Sá,350.0,-11.323,133.965,4,11,0,0.633,0.637,0.0463,0.000177,0.94,0.124,0.242,False,0,2,"['belgian techno', 'modular techno']",193
spotify:track:1ulZRIuU11H4tBwldSh4KS,U DO YO THING 2019,Diogo Sá,207.0,-7.676,129.995,4,11,1,0.684,0.852,0.056,0.00106,0.893,0.0612,0.192,False,34,37,"['deep minimal techno', 'german tech house', 'hamburg electronic', 'minimal techno', 'tech house', 'techno']",29618
spotify:track:4INEIQi2D0sTXwhLl3o1z6,U DO YO THING 2019,Diogo Sá,389.39133,-10.138,126.993,4,6,0,0.801,0.653,0.0684,0.0275,0.886,0.111,0.0372,False,5,14,[],504
spotify:track:6uAkalVytXhSOXnSfXuZq0,U DO YO THING 2019,Diogo Sá,410.6391,-9.132,132.99,4,10,0,0.613,0.871,0.0557,0.0169,0.897,0.112,0.261,False,0,5,[],206
spotify:track:0d3dubtSswSGpcowHTkhNe,U DO YO THING 2019,Diogo Sá,427.5,-9.981,128.024,4,4,0,0.789,0.919,0.0822,0.103,0.888,0.0918,0.321,False,4,5,[],206
spotify:track:6hKoLpXZum4rTfnxQH5HSW,U DO YO THING 2019,Diogo Sá,404.51614,-7.842,128.012,4,0,1,0.782,0.923,0.0467,0.000262,0.903,0.52,0.354,False,5,31,"['deep minimal techno', 'deep tech house', 'italian tech house', 'tech house']",9911
spotify:track:7cRxgKsY6oZY9u87BX8YKX,U DO YO THING 2019,Diogo Sá,140.16653,-8.869,131.608,4,10,0,0.517,0.936,0.0677,0.00274,0.254,0.0882,0.746,False,12,13,"['minimal tech house', 'munich electronic']",1698
spotify:track:1gDIdzEwlM1tbuqc4R33gt,U DO YO THING 2019,Diogo Sá,433.08337,-18.697,128.016,4,1,1,0.669,0.453,0.0397,0.277,0.925,0.111,0.0972,False,27,56,"['alternative dance', 'danish electronic', 'danish electropop', 'electronica', 'microhouse', 'minimal techno', 'trip hop']",309986
spotify:track:58SQp5GKIBBLhdpHh4zgsu,U DO YO THING 2019,Diogo Sá,464.34772,-10.379,125.002,4,1,1,0.751,0.704,0.0396,0.0349,0.857,0.0793,0.0302,False,0,13,[],403
spotify:track:7qQKqPEmCpVw74eCoWvDer,U DO YO THING 2019,Diogo Sá,439.0,-8.339,126.987,4,2,1,0.801,0.895,0.124,0.00814,0.933,0.0907,0.141,False,0,11,[],717
spotify:track:6x9MflLXXAJvhtNnsGJsvt,U DO YO THING 2019,Diogo Sá,481.1407,-11.523,124.999,4,11,0,0.614,0.488,0.0391,0.0271,0.842,0.0935,0.0399,False,0,0,[],44
spotify:track:3dxVr3SohMJV33cUAcfT5I,U DO YO THING 2019,Diogo Sá,398.64795,-15.693,125.005,4,1,1,0.748,0.463,0.0493,0.00178,0.618,0.301,0.207,False,0,0,[],44
spotify:track:7t2FpSZiW1jid8Hw80R8Un,U DO YO THING 2019,Diogo Sá,437.76,-7.224,125.006,4,10,0,0.843,0.551,0.0849,4.06e-05,0.912,0.0905,0.17,False,0,0,[],44
spotify:track:5WsDRf1ldzeP97rs7lhSDi,U DO YO THING 2019,Diogo Sá,400.37332,-10.828,119.004,4,1,1,0.84,0.453,0.0612,0.00146,0.419,0.0799,0.353,False,39,51,"['electra', 'russian electronic', 'russian techno']",318275
spotify:track:7KI1RepmtSoyGW1zODZrfh,U DO YO THING 2019,Diogo Sá,409.09216,-8.756,126.993,3,1,0,0.804,0.55,0.0751,0.000112,0.914,0.0785,0.249,False,0,13,[],403
spotify:track:1mZvZqrg7IcYt9PrkI8AQK,U DO YO THING 2019,Diogo Sá,536.75,-10.648,126.005,4,10,0,0.689,0.575,0.0458,0.00136,0.0949,0.0873,0.248,False,0,13,[],403
spotify:track:0XohvQKAWKwucoW6VCHox0,U DO YO THING 2019,Diogo Sá,379.45178,-8.784,128.021,4,1,1,0.708,0.733,0.0853,0.0185,0.895,0.102,0.242,False,21,43,"['acid house', 'dark disco', 'deep house', 'detroit techno', 'dub techno', 'electro', 'float house', 'intelligent dance music', 'microhouse', 'minimal dub', 'minimal techno', 'outsider house', 'tech house', 'techno']",46905
spotify:track:6rJDEjRmIGco6QISIrKqDt,U DO YO THING 2019,Diogo Sá,377.53845,-5.844,130.02,4,1,1,0.827,0.936,0.0481,0.00255,0.507,0.753,0.208,False,20,27,['acid house'],18424
spotify:track:20sQZ1WJlspmSy6HOaZ7Yc,U DO YO THING 2019,Diogo Sá,432.43976,-10.486,123.008,4,9,1,0.838,0.635,0.0784,0.00303,0.872,0.0745,0.296,False,28,31,"['dark disco', 'deep techno', 'mexican techno']",10343
spotify:track:7kskrpz1MqiJokYs3Gx2vc,U DO YO THING 2019,Diogo Sá,349.122,-10.183,131.966,4,1,0,0.728,0.634,0.0726,0.0162,0.845,0.126,0.178,False,7,32,"['ambient techno', 'bass music', 'dub techno', 'float house', 'intelligent dance music', 'microhouse', 'minimal dub', 'minimal techno', 'outsider house', 'techno']",17164
spotify:track:0Hwtt1D2HMytaUI3YGeD30,U DO YO THING 2019,Diogo Sá,450.95795,-11.424,122.988,4,11,0,0.792,0.792,0.0544,0.0201,0.852,0.0922,0.126,False,20,45,"['electronica', 'german techno', 'hamburg electronic', 'microhouse', 'minimal tech house', 'minimal techno', 'organic house', 'tech house']",76460
spotify:track:6O2cMiwcklGxWJhOhfU5Hd,U DO YO THING 2019,Diogo Sá,293.0,-9.483,133.233,4,7,1,0.682,0.799,0.0502,3.91e-05,0.876,0.0685,0.245,False,7,40,"['minimal dub', 'minimal tech house', 'minimal techno', 'tech house', 'techno']",13572
spotify:track:4godx3eSUx2cHZuJSviMmJ,U DO YO THING 2019,Diogo Sá,313.7629,-9.778,127.001,4,6,1,0.816,0.831,0.0524,5.58e-05,0.858,0.158,0.229,False,2,16,[],1342
spotify:track:2WPAsDFWc5nf2xofl98Q0w,U DO YO THING 2019,Diogo Sá,328.0,-8.644,130.029,4,1,1,0.78,0.886,0.0699,0.00744,0.933,0.103,0.147,False,1,12,[],1325
spotify:track:14muTWWLEH6ASYDSKZ5CGW,U DO YO THING 2019,Diogo Sá,330.2048,-10.953,125.987,4,2,0,0.808,0.732,0.0745,0.0632,0.956,0.0949,0.163,False,21,33,"['minimal dub', 'techno']",14962
spotify:track:5QnOb1sWJOTM42gfUOhFJU,U DO YO THING 2019,Diogo Sá,336.25333,-10.329,135.0,5,2,1,0.699,0.802,0.0725,0.134,0.899,0.109,0.144,False,2,33,"['minimal dub', 'techno']",14962
spotify:track:6jFxRUxCW6fz0qdUpzsi7C,U DO YO THING 2019,Diogo Sá,325.9027,-7.439,131.001,4,7,1,0.746,0.929,0.0982,0.00772,0.788,0.111,0.158,False,2,33,"['minimal dub', 'techno']",14962
spotify:track:2Q5f7TNbZYefq23Q5C2q3c,U DO YO THING 2019,Diogo Sá,390.93115,-9.961,130.0,3,8,1,0.769,0.705,0.0705,0.00357,0.908,0.112,0.135,False,2,33,"['minimal dub', 'techno']",14962
spotify:track:2VGQSo4K2X0UPwRu42sTVo,U DO YO THING 2019,Diogo Sá,301.00027,-11.907,127.996,4,2,1,0.73,0.685,0.0601,0.09,0.949,0.111,0.0425,False,2,33,"['minimal dub', 'techno']",14962
spotify:track:0jnwydwmCe6gZZDWfYg884,U DO YO THING 2019,Diogo Sá,356.64,-9.437,124.996,4,0,0,0.81,0.764,0.0602,0.021,0.907,0.0901,0.243,False,21,44,"['deep disco house', 'deep house', 'disco house', 'funky tech house', 'house', 'minimal tech house', 'uk tech house']",33928
spotify:track:3OXrglxS9XZtPtPttwDk0j,U DO YO THING 2019,Diogo Sá,457.84616,-7.924,129.995,4,4,0,0.714,0.986,0.0419,0.0149,0.891,0.16,0.332,False,2,2,[],92
spotify:track:21uqgBVyhkmQ6w3Wpjo60m,U DO YO THING 2019,Diogo Sá,206.54668,-6.304,127.945,4,2,1,0.947,0.965,0.166,0.0485,0.92,0.0886,0.123,False,33,21,[],244
spotify:track:2J2tdRVJRqRrBEQkOrP0tX,U DO YO THING 2019,Diogo Sá,397.5625,-6.203,123.999,4,11,0,0.806,0.715,0.0439,0.0013,0.921,0.125,0.471,False,19,52,"['deep disco house', 'deep groove house', 'deep house', 'house', 'minimal tech house', 'tech house', 'uk tech house']",40584
spotify:track:09xB9TCIxa2NtLIb0QXUJA,U DO YO THING 2019,Diogo Sá,411.05627,-4.664,126.985,4,8,1,0.683,0.737,0.0347,0.00013,0.855,0.0831,0.0709,False,7,45,"['detroit house', 'detroit techno', 'techno']",27326
spotify:track:3MwZ8XnIXUNdXaS6RnWhgz,U DO YO THING 2019,Diogo Sá,390.6159,-11.438,129.002,4,6,0,0.744,0.543,0.038,0.0287,0.674,0.0929,0.232,False,15,47,"['deep house', 'disco house', 'techno']",31212
spotify:track:4qJoC8jApSrxXu4E0tnBf6,U DO YO THING 2019,Diogo Sá,412.89706,-10.617,133.993,4,11,0,0.719,0.676,0.0498,0.000354,0.86,0.109,0.0538,False,13,37,"['electroclash', 'microhouse', 'minimal techno', 'tech house', 'techno']",26893
spotify:track:3sUbaEysZyaaZIjoUErMAk,U DO YO THING 2019,Diogo Sá,421.62445,-13.037,127.937,4,11,0,0.735,0.758,0.0856,0.121,0.0117,0.11,0.243,False,1,33,"['acid techno', 'frankfurt electronic', 'german techno', 'minimal dub', 'minimal techno', 'tech house', 'techno']",27406
spotify:track:3nwwzrNmmcTt5nSa5xx2S9,U DO YO THING 2019,Diogo Sá,162.01959,-6.647,126.011,4,0,1,0.797,0.93,0.0459,0.000246,0.395,0.06,0.467,False,31,52,"['deep house', 'disco house', 'funky tech house', 'house', 'tech house', 'tribal house']",31794
spotify:track:73ZfESxZCBvbdAdTzy1Xyp,U DO YO THING 2019,Diogo Sá,248.22044,-6.928,124.034,4,10,0,0.757,0.973,0.0461,0.047,0.711,0.127,0.461,False,15,32,"['funky tech house', 'swiss house']",6649
spotify:track:506rHMyCdB2pyvmx12FARg,U DO YO THING 2019,Diogo Sá,199.03905,-5.504,123.02,4,7,0,0.716,0.932,0.0377,0.00433,0.658,0.238,0.484,False,26,40,[],4136
spotify:track:0eCZ374V0zfrvAGiiy5ToH,U DO YO THING 2019,Diogo Sá,454.21878,-8.863,128.032,4,7,0,0.809,0.871,0.0545,0.0242,0.807,0.0897,0.0187,False,41,48,"['dark techno', 'tech house']",30810
spotify:track:36X9LfJTR8JSnvvxKDC2wh,U DO YO THING 2019,Diogo Sá,333.23074,-13.623,130.008,4,5,0,0.464,0.827,0.0434,0.291,0.933,0.114,0.295,False,0,0,[],45
spotify:track:59N6zrEsYsKhhxzHj9hDff,U DO YO THING 2019,Diogo Sá,398.7001,-12.114,126.998,4,6,1,0.801,0.641,0.0422,0.123,0.921,0.11,0.0337,False,17,30,['deep euro house'],4000
spotify:track:6AJFf3id7CYY6XXi1t9FpY,U DO YO THING 2019,Diogo Sá,503.9891,-7.099,126.021,4,1,1,0.801,0.893,0.0628,0.0188,0.909,0.102,0.313,False,16,49,"['bass house', 'house', 'microhouse', 'minimal techno']",100271
spotify:track:40gB8TLrDzmUDX2a5fkjgp,U DO YO THING 2019,Diogo Sá,511.54327,-9.09,126.99,4,11,1,0.641,0.798,0.0368,0.00694,0.906,0.112,0.0241,False,41,64,"['ambient', 'compositional ambient', 'electronica', 'intelligent dance music']",374512
spotify:track:60tTGttisEDhdYQHBvL2Vy,U DO YO THING 2019,Diogo Sá,443.12744,-11.857,126.986,5,10,0,0.798,0.741,0.0551,0.062,0.943,0.112,0.716,False,1,30,['deep euro house'],4000
spotify:track:0QXA2iqMzuIzvFqKTztdFD,U DO YO THING 2019,Diogo Sá,415.2,-7.249,125.023,4,9,0,0.807,0.553,0.0707,1.56e-05,0.901,0.106,0.307,False,0,1,[],91
spotify:track:0LmjEfuCoVLpwwQroFR6Hk,U DO YO THING 2019,Diogo Sá,396.1905,-8.936,126.002,4,1,1,0.759,0.398,0.119,0.000109,0.892,0.119,0.229,False,1,1,[],91
spotify:track:06OH4QC0De6tH3S2KWsZgD,U DO YO THING 2019,Diogo Sá,680.5467,-11.187,128.925,4,11,1,0.586,0.584,0.0345,0.187,0.822,0.111,0.583,False,0,33,"['german techno', 'microhouse', 'minimal techno', 'tech house']",20773
spotify:track:1KiNEbmfe20LO0jitOp8Ao,U DO YO THING 2019,Diogo Sá,364.0889,-8.729,124.996,4,1,1,0.807,0.74,0.0793,0.00526,0.86,0.0993,0.651,False,38,49,"['bass house', 'house', 'microhouse', 'minimal techno']",100271
spotify:track:56shAaXCI3eYnv1EbrJoob,U DO YO THING 2019,Diogo Sá,267.40027,-7.595,128.004,4,7,1,0.65,0.9,0.0517,0.00105,0.886,0.0939,0.189,False,41,45,"['dark techno', 'deep minimal techno', 'minimal techno', 'raw techno', 'tech house']",46235
spotify:track:2IKLt22WR7g2OHUDU1S7lS,U DO YO THING 2019,Diogo Sá,570.85333,-8.272,127.989,4,11,1,0.792,0.952,0.049,3.92e-05,0.9,0.059,0.0419,False,0,41,"['acid house', 'detroit techno', 'dub techno', 'intelligent dance music', 'microhouse', 'minimal techno', 'tech house', 'techno']",66655
spotify:track:2j7LRxhHJ2pzmyMvGbW7NV,U DO YO THING 2019,Diogo Sá,408.63275,-5.852,128.996,4,7,1,0.66,0.964,0.0419,0.0179,0.883,0.493,0.648,False,31,69,"['ambient house', 'electronica']",264709
spotify:track:1zT7BpGDPzdn9uTqIF94Fw,U DO YO THING 2019,Diogo Sá,192.72,-14.926,139.59,4,8,0,0.779,0.66,0.314,0.362,0.886,0.163,0.888,False,0,38,"['afrofuturism', 'detroit techno', 'minimal techno', 'techno']",105656
spotify:track:4D0WnLYfVz2pBnBshA8Apa,U DO YO THING 2019,Diogo Sá,547.29663,-14.448,125.99,4,11,1,0.788,0.463,0.0549,0.00181,0.82,0.105,0.372,False,0,33,"['deep house', 'float house', 'minimal tech house', 'tech house']",11363
spotify:track:5EK4UC92m4WqdSHYMFwQ2B,U DO YO THING 2019,Diogo Sá,402.46155,-6.785,130.008,4,0,1,0.779,0.976,0.0495,0.0979,0.878,0.0971,0.0301,False,42,53,"['dark techno', 'raw techno']",15719
spotify:track:6d6gteXBxu2UyLscOrmXju,U DO YO THING 2019,Diogo Sá,346.86368,-9.867,131.998,4,7,1,0.684,0.905,0.0533,0.00371,0.897,0.138,0.0394,False,1,20,['dutch experimental electronic'],178
spotify:track:3iMo6K7vgIHHfYNLGlHzC0,U DO YO THING 2019,Diogo Sá,442.52426,-10.52,122.98,4,11,0,0.808,0.79,0.059,0.00546,0.933,0.097,0.428,False,0,41,"['acid house', 'detroit techno', 'dub techno', 'intelligent dance music', 'microhouse', 'minimal techno', 'tech house', 'techno']",66655
spotify:track:4t1DXTyp454P6uY7FL29rg,U DO YO THING 2019,Diogo Sá,397.5,-15.635,127.993,4,11,0,0.793,0.476,0.0682,0.0673,0.941,0.104,0.0599,False,44,55,"['acid techno', 'belgian techno', 'dark techno', 'electra', 'minimal techno']",348995
spotify:track:5kRU2LevJann9fJV4KQtUI,U DO YO THING 2019,Diogo Sá,427.1756,-13.364,127.002,4,7,1,0.706,0.817,0.053,0.186,0.911,0.113,0.0672,False,0,33,"['deep techno', 'minimal dub']",13162
spotify:track:4Oeqlb64wcflWfSLAvbarL,U DO YO THING 2019,Diogo Sá,591.37726,-7.895,125.92,5,7,1,0.797,0.972,0.0719,0.00107,0.909,0.11,0.0325,False,0,41,"['acid house', 'detroit techno', 'dub techno', 'intelligent dance music', 'microhouse', 'minimal techno', 'tech house', 'techno']",66655
spotify:track:52mtFDvTQvnZjLLJwgC0jG,U DO YO THING 2019,Diogo Sá,643.44,-6.664,139.527,4,6,1,0.558,0.854,0.033,0.00372,0.762,0.265,0.113,False,10,30,"['ambient house', 'big beat', 'classic progressive house', 'intelligent dance music', 'techno']",19095
spotify:track:1p4yq0AsKMcLhndj4F7rkT,U DO YO THING 2019,Diogo Sá,500.22015,-14.056,127.794,4,1,1,0.677,0.538,0.0462,0.116,0.941,0.208,0.0343,False,0,41,"['acid house', 'detroit techno', 'dub techno', 'intelligent dance music', 'microhouse', 'minimal techno', 'tech house', 'techno']",66655
spotify:track:65ew1mnrW5iC7ucLooUizL,U DO YO THING 2019,Diogo Sá,465.6,-10.249,124.982,4,8,1,0.789,0.597,0.052,0.00364,0.836,0.0654,0.533,False,0,14,[],516
spotify:track:2aHlmz9siVdHNkXdmX2s1r,U DO YO THING 2019,Diogo Sá,393.83847,-11.767,129.999,4,6,0,0.719,0.747,0.0495,0.0474,0.884,0.115,0.0399,False,0,0,[],52
spotify:track:6l1DaKJRpFVQbkOCHNj3Ga,U DO YO THING 2019,Diogo Sá,423.12576,-18.732,124.005,4,8,1,0.8,0.408,0.0653,0.0404,0.88,0.102,0.174,False,0,41,"['acid house', 'detroit techno', 'dub techno', 'intelligent dance music', 'microhouse', 'minimal techno', 'tech house', 'techno']",66655
spotify:track:59p7TRCRJovkJujY9ScU1w,U DO YO THING 2019,Diogo Sá,449.52,-14.579,124.009,4,11,0,0.74,0.335,0.0676,0.0039,0.889,0.0643,0.336,False,0,20,['minimal techno'],6280
spotify:track:0ne4zlrj0XkeqJ2GTpI7Na,U DO YO THING 2019,Diogo Sá,369.2531,-7.377,130.009,5,4,0,0.79,0.953,0.0629,0.0939,0.827,0.192,0.0385,False,0,11,['acid techno'],618
spotify:track:0AjvRav9CK4tJnZjlqRXqt,U DO YO THING 2019,Diogo Sá,410.38168,-8.984,131.034,5,6,0,0.689,0.564,0.047,0.00665,0.923,0.113,0.0296,False,4,24,[],240
spotify:track:0hePvsJnO4bCfbgDh3sTyZ,U DO YO THING 2019,Diogo Sá,332.59842,-9.94,127.032,4,1,1,0.878,0.392,0.079,0.000607,0.917,0.112,0.201,False,0,5,[],336
spotify:track:30hMFKV9TubES8tIqqcxt0,U DO YO THING 2019,Diogo Sá,376.99216,-7.98,127.996,4,2,1,0.804,0.924,0.0688,0.000625,0.897,0.0868,0.0316,False,16,37,"['deep minimal techno', 'german tech house', 'hamburg electronic', 'minimal techno', 'tech house', 'techno']",29618
spotify:track:6jYA37I55kgcaWx7GwnfKN,U DO YO THING 2019,Diogo Sá,449.24997,-9.657,124.986,4,8,1,0.806,0.642,0.0624,0.000999,0.875,0.103,0.488,False,3,23,[],904
spotify:track:7N0bPOexdmto2GHZbYIKfF,U DO YO THING 2019,Diogo Sá,392.38095,-10.53,126.016,4,8,1,0.821,0.728,0.0781,0.00554,0.642,0.137,0.481,False,5,15,['hard minimal techno'],897
spotify:track:4hE8I3iPRGRlIWxBGdTLAO,U DO YO THING 2019,Diogo Sá,476.20062,-13.068,126.006,4,9,1,0.804,0.735,0.0507,0.00018,0.93,0.0962,0.145,False,0,11,[],717
spotify:track:4WxCuOB9TmEVLqmlRgd19D,U DO YO THING 2019,Diogo Sá,493.33334,-9.572,125.999,4,10,0,0.714,0.76,0.0377,1.83e-05,0.692,0.289,0.292,False,28,34,[],5265
spotify:track:4bgDVZcifzlmM1mi8geoO0,U DO YO THING 2019,Diogo Sá,180.00381,-7.775,127.933,4,7,1,0.59,0.891,0.0561,0.0368,0.872,0.0954,0.596,False,5,17,[],664
spotify:track:2WobLGO7SSVTNGK5ZHX6ru,U DO YO THING 2019,Diogo Sá,375.80994,-10.398,130.983,4,7,1,0.66,0.931,0.0795,0.179,0.582,0.105,0.352,False,25,30,"['minimal dub', 'techno']",11314
spotify:track:641HVDGmUWoqsqcf54afiq,U DO YO THING 2019,Diogo Sá,342.03647,-10.371,134.992,4,1,0,0.659,0.864,0.0462,0.14,0.784,0.111,0.125,False,7,27,"['minimal dub', 'spanish techno']",7876
spotify:track:1Ycul3CbUpL8BhV6o27hN7,U DO YO THING 2019,Diogo Sá,308.8372,-8.446,128.998,4,11,0,0.791,0.928,0.0969,0.00316,0.911,0.111,0.069,False,0,14,"['detroit techno', 'techno']",1740
spotify:track:7LcgPliSfQOTbK5UrJO2yR,U DO YO THING 2019,Diogo Sá,418.0,-10.449,130.006,4,7,1,0.597,0.835,0.0567,0.00401,0.936,0.112,0.0307,False,0,10,['broken beat'],1586
spotify:track:5ChAvEXoiWJISzcZndO8Uf,U DO YO THING 2019,Diogo Sá,671.0818,-9.689,129.881,4,4,0,0.695,0.737,0.087,0.0397,0.922,0.0961,0.151,False,0,41,"['acid house', 'detroit techno', 'dub techno', 'intelligent dance music', 'microhouse', 'minimal techno', 'tech house', 'techno']",66655
spotify:track:16AWPFcIfmbrYvl4hjOVHD,U DO YO THING 2018,Diogo Sá,433.2184,-11.791,125.996,4,11,1,0.744,0.593,0.0466,0.16,0.888,0.0616,0.0694,False,47,55,"['acid techno', 'belgian techno', 'dark techno', 'electra', 'minimal techno']",348995
spotify:track:4RL2i7eg7TpaRBAGSxAIL3,U DO YO THING 2018,Diogo Sá,442.04285,-8.646,125.987,4,6,1,0.634,0.847,0.0455,0.00102,0.917,0.0987,0.0916,False,8,18,[],1632
spotify:track:0U7gS2qzQxVkiKjqX6Lqtw,U DO YO THING 2018,Diogo Sá,437.8952,-7.284,129.011,4,4,0,0.796,0.612,0.054,0.00601,0.897,0.085,0.635,False,0,10,"['finnish electronic', 'finnish techno', 'minimal dub']",3120
spotify:track:26UkRLPYVanw9inxo2u6vs,U DO YO THING 2018,Diogo Sá,331.01764,-8.811,125.183,4,7,1,0.544,0.901,0.0665,0.000314,0.921,0.1,0.0683,False,0,41,"['acid house', 'detroit techno', 'dub techno', 'intelligent dance music', 'microhouse', 'minimal techno', 'tech house', 'techno']",66655
