track_id,playlist_name,playlist_creator,duration_s,loudness_db,tempo_bpm,time_signature,key,mode,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,artist_popularity,artist_genres,artist_followers
spotify:track:6uEiCb4WngSwynx3OaW8qL,Marcel Dettmann's track IDs,Spotify,379.35483,-11.621,134.006,4,5,0,0.561,0.865,0.0568,0.000311,0.853,0.116,0.686,False,10,13,[],578
spotify:track:1ucXfCZVA51hjMB73OKYMw,Marcel Dettmann's track IDs,Spotify,258.24,-9.007,138.013,4,4,0,0.678,0.848,0.0442,0.0889,0.859,0.27,0.268,False,7,43,"['bass music', 'electronica', 'float house', 'future garage', 'microhouse', 'outsider house']",19889
spotify:track:1AN6iETDM1zDH4gNGDBuT0,Marcel Dettmann's track IDs,Spotify,325.9156,-11.473,130.01,4,8,0,0.754,0.613,0.0608,0.0586,0.924,0.0907,0.49,False,21,21,['frankfurt electronic'],1465
spotify:track:3dhaPBJQWWQJBI3DXogtwg,Marcel Dettmann's track IDs,Spotify,347.0059,-18.173,125.005,4,4,0,0.64,0.434,0.0911,0.159,0.885,0.114,0.446,False,12,25,"['dub techno', 'float house', 'minimal techno', 'outsider house', 'techno']",4302
spotify:track:1uYwS9gd0K9EVX5muwVaIL,Marcel Dettmann's track IDs,Spotify,297.07755,-9.942,137.992,4,7,1,0.734,0.855,0.0507,0.00494,0.895,0.121,0.658,False,18,25,[],2301
spotify:track:3JHsVZsFTfAoZxJ3aRfCp1,Marcel Dettmann's track IDs,Spotify,318.2033,-8.038,122.798,4,10,0,0.688,0.818,0.0388,0.0141,0.93,0.0901,0.498,False,9,4,['bleep techno'],56
spotify:track:5EneiZv88TX2Kv0xIQaRcl,Marcel Dettmann's track IDs,Spotify,456.73334,-9.923,128.014,4,7,1,0.782,0.784,0.0486,4.08e-06,0.918,0.11,0.0259,False,11,26,['ambient techno'],2362
spotify:track:4PxZnmQS5rvQCcXOGNEErn,Marcel Dettmann's track IDs,Spotify,343.90668,-10.478,135.002,4,11,0,0.739,0.955,0.151,0.0151,0.95,0.106,0.0317,False,11,11,[],124
spotify:track:1A18ex77VqQLYeXI5L8ezx,Marcel Dettmann's track IDs,Spotify,252.42122,-9.162,127.006,4,8,1,0.799,0.746,0.0742,0.00111,0.189,0.542,0.589,True,22,16,[],520
spotify:track:11twydeVo6TSNppvB9OOKZ,Marcel Dettmann's track IDs,Spotify,327.27274,-12.775,132.004,4,10,0,0.624,0.713,0.0472,0.135,0.964,0.106,0.121,False,7,11,[],438
spotify:track:7yZXAFsTRso4jX0CW9JbB1,Marcel Dettmann's track IDs,Spotify,162.6767,-10.366,130.004,4,7,1,0.796,0.532,0.0877,0.00179,0.891,0.057,0.509,False,8,2,[],6
spotify:track:0vvZgCLnwIBm6FnLhJWo20,Marcel Dettmann's track IDs,Spotify,336.12344,-8.455,119.991,4,8,1,0.818,0.691,0.0591,0.000118,0.747,0.0669,0.967,False,7,2,[],71
spotify:track:0AUSYJwgnasQovY2toGHg0,Marcel Dettmann's track IDs,Spotify,352.855,-8.05,126.068,4,10,0,0.843,0.691,0.137,0.0181,0.18,0.0924,0.378,False,16,23,[],2010
spotify:track:1TrxTZWqF7d2kqe5QzagJi,Marcel Dettmann's track IDs,Spotify,297.34406,-16.325,127.983,4,8,1,0.755,0.608,0.0618,9.9e-05,0.933,0.0922,0.294,False,9,12,[],551
spotify:track:0H21S7qXUUnDAM26QOLxPV,Marcel Dettmann's track IDs,Spotify,372.16,-6.953,121.006,4,1,1,0.762,0.659,0.0546,0.336,0.643,0.639,0.253,False,20,55,"['alternative r&b', 'art pop', 'electropop', 'escape room', 'indie soul']",90979
spotify:track:5MZ8aqd33o57jIx73YH8PY,Marcel Dettmann's track IDs,Spotify,264.46185,-10.393,128.017,4,10,0,0.756,0.749,0.0377,0.0012,0.8,0.157,0.53,False,26,44,['irish electronic'],20711
spotify:track:2fDSRpKFzIVvWbU2Nm1PVa,Marcel Dettmann's track IDs,Spotify,289.31058,-12.148,135.02,4,1,1,0.789,0.712,0.0592,0.203,0.947,0.0971,0.247,False,26,22,['electra'],8873
spotify:track:68KpJu3A67JaCbVRseL6S7,Marcel Dettmann's track IDs,Spotify,384.6938,-8.417,122.998,4,10,0,0.678,0.593,0.0815,0.0281,0.895,0.101,0.763,False,26,39,['french indietronica'],16785
spotify:track:70QBGYDwq1ClfIYQ6Hp7d6,Marcel Dettmann's track IDs,Spotify,628.05334,-8.34,121.68,4,5,0,0.657,0.888,0.0309,0.00448,0.895,0.0866,0.225,False,7,4,[],42
spotify:track:7AILf7MVG0SEl6skEXhAar,Marcel Dettmann's track IDs,Spotify,321.24136,-9.921,131.997,4,1,1,0.673,0.813,0.0416,0.00198,0.817,0.105,0.515,False,36,30,"['experimental club', 'float house']",3478
spotify:track:7c0cRYdFNHotJNlKqj2yV2,Marcel Dettmann's track IDs,Spotify,332.44443,-8.35,134.999,4,6,0,0.578,0.811,0.0417,0.00041,0.886,0.0598,0.428,False,12,8,['acid house'],98
spotify:track:3ts2xQnZiR4T18ZF1HNmsJ,Marcel Dettmann's track IDs,Spotify,400.13498,-11.84,131.013,3,0,1,0.696,0.61,0.0735,0.00351,0.873,0.112,0.402,False,7,2,[],15
spotify:track:328jFxLmMremgK0cBmwokV,Marcel Dettmann's track IDs,Spotify,154.26167,-13.271,120.016,3,2,1,0.569,0.82,0.0624,0.0177,0.867,0.0979,0.0195,False,11,27,"['dub techno', 'microhouse', 'minimal dub', 'new isolationism', 'outsider house', 'techno', 'uk experimental electronic']",15380
spotify:track:3GdLZVL1k2M5D5cwwzabHy,Marcel Dettmann's track IDs,Spotify,292.0,-13.15,119.988,4,3,0,0.922,0.531,0.272,0.128,0.771,0.452,0.243,False,11,35,"['deep soul house', 'dutch tech house', 'float house']",10005
spotify:track:03rEqExKHDpzCBSrdOwEwu,Marcel Dettmann's track IDs,Spotify,456.70142,-12.713,136.732,4,7,1,0.689,0.556,0.104,0.0108,0.0948,0.0814,0.343,False,26,42,"['australian ambient', 'australian experimental', 'bass music', 'electronica', 'future garage', 'intelligent dance music', 'microhouse', 'wonky']",29299
spotify:track:7IBZo8C9UW2GfB8a3nmWwI,Marcel Dettmann's track IDs,Spotify,297.1575,-11.339,133.884,4,1,1,0.728,0.793,0.0475,0.00124,0.929,0.391,0.498,False,14,9,[],50
spotify:track:6SrT7VgQSOFreIP2fyIwLC,Marcel Dettmann's track IDs,Spotify,210.95537,-6.984,110.332,4,1,1,0.553,0.73,0.0604,6.21e-05,0.0453,0.192,0.607,False,10,10,['minimal wave'],515
spotify:track:4fjqcDUlDMGjZcMhZIvroJ,jazz top 100,Ethan Hein,519.25336,-18.75,117.119,4,8,0,0.623,0.152,0.0333,0.785,0.203,0.0664,0.266,False,0,71,"['bebop', 'cool jazz', 'free jazz', 'jazz', 'jazz saxophone']",1254277
spotify:track:6OdKAcKhTUJqX9W1VxqILJ,SELECTED DISCOGRAPHY,jordon138,267.90924,-10.194,127.995,4,9,0,0.656,0.5,0.048,0.87,0.712,0.105,0.189,False,19,35,['aussietronica'],6782
spotify:track:7gnWpnoh034aYzPsbNxeKg,SELECTED DISCOGRAPHY,jordon138,167.31139,-11.846,128.317,1,6,0,0.663,0.853,0.0566,0.828,0.962,0.106,0.922,False,9,35,['aussietronica'],6782
spotify:track:2BK4nWWX9h2FRiTji4pSyd,SELECTED DISCOGRAPHY,jordon138,291.94028,-6.469,134.014,4,6,0,0.506,0.882,0.0525,0.00483,0.878,0.0855,0.382,False,26,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:6XTd4mTopUuMxDuw8I6hUg,SELECTED DISCOGRAPHY,jordon138,358.2857,-9.171,140.006,4,7,1,0.544,0.99,0.0481,0.000919,0.885,0.126,0.213,False,24,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:1LBpsQAyjaAfgJuZczTP7d,SELECTED DISCOGRAPHY,jordon138,325.33334,-8.258,135.034,4,4,0,0.714,0.958,0.0786,0.00178,0.00166,0.0782,0.549,False,27,40,['australian techno'],5660
spotify:track:65tqM6H5oxfOKGgEJd8rNR,SELECTED DISCOGRAPHY,jordon138,287.64703,-6.597,135.999,4,11,0,0.677,0.994,0.0566,3.43e-05,0.834,0.64,0.406,False,23,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:1YGgMSnAFgaQluM69EBcwg,SELECTED DISCOGRAPHY,jordon138,269.3747,-12.91,130.981,1,9,0,0.507,0.452,0.0738,0.65,0.881,0.0903,0.0672,False,7,35,['aussietronica'],6782
spotify:track:5iTnzXYuEmaJ1ioJ95JC99,SELECTED DISCOGRAPHY,jordon138,245.37311,-6.819,134.019,4,1,1,0.319,0.741,0.0339,0.0196,0.804,0.131,0.321,False,17,35,['aussietronica'],6782
spotify:track:2unwfPKZBKNT3iab5O9MIA,SELECTED DISCOGRAPHY,jordon138,415.5224,-7.627,133.973,4,2,1,0.391,0.831,0.0404,7.15e-05,0.766,0.0977,0.0327,False,36,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:0QNkVh7nw7KkQSPkjharYW,SELECTED DISCOGRAPHY,jordon138,332.4372,-9.193,130.038,4,6,0,0.669,0.802,0.0333,0.0103,0.886,0.154,0.267,False,60,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:5EZTPdCMb0CBmvktxsS4WY,SELECTED DISCOGRAPHY,jordon138,308.24445,-11.178,135.014,4,10,0,0.713,0.947,0.0417,0.000227,0.912,0.0868,0.318,False,32,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:5O8ZWIQIGaY1khH80bwytc,SELECTED DISCOGRAPHY,jordon138,330.73633,-6.73,134.999,4,7,1,0.734,0.958,0.0491,0.0013,0.694,0.0372,0.516,False,6,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:61SG9mtZ2c2OcuR7vjjkP1,SELECTED DISCOGRAPHY,jordon138,308.25592,-8.723,133.005,4,7,1,0.778,0.881,0.0492,0.000378,0.954,0.105,0.411,False,21,35,['aussietronica'],6782
spotify:track:6OB9JhYRBrrs3RhVFJkKKV,SELECTED DISCOGRAPHY,jordon138,381.81818,-6.714,131.997,4,6,0,0.612,0.94,0.0461,0.000496,0.205,0.156,0.821,False,13,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:2voA0cSjwaTv9gBkiNrBlY,SELECTED DISCOGRAPHY,jordon138,324.7635,-7.986,124.996,4,2,1,0.791,0.891,0.0633,0.0175,0.893,0.0846,0.321,False,0,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:7KSQ6rd7rOtERfN0WV5Lqv,SELECTED DISCOGRAPHY,jordon138,207.19424,-15.629,138.497,4,0,1,0.399,0.261,0.0457,0.652,0.888,0.0862,0.332,False,19,35,['aussietronica'],6782
spotify:track:1JG8w0VnnnE1aKcrvlUuCy,SELECTED DISCOGRAPHY,jordon138,331.5108,-6.108,138.967,4,2,1,0.603,0.968,0.0394,0.00101,0.235,0.0905,0.274,False,29,81,"['brostep', 'complextro', 'edm', 'electro']",7748129
spotify:track:10lLqAbzl56Dcacrke431Q,SELECTED DISCOGRAPHY,jordon138,281.50375,-8.106,133.015,4,0,1,0.354,0.908,0.0461,0.608,0.753,0.0509,0.443,False,35,52,['hardcore punk'],108937
spotify:track:74nPMkqBXLoyKvpfpP7xYO,SELECTED DISCOGRAPHY,jordon138,291.5004,-11.55,112.004,4,10,1,0.782,0.54,0.0486,0.0151,0.873,0.0756,0.312,False,19,35,['aussietronica'],6782
spotify:track:2wyiJa4HTJNGJfOPv8FBCI,SELECTED DISCOGRAPHY,jordon138,329.0308,-7.375,138.996,4,11,0,0.674,0.966,0.0401,2.04e-05,0.902,0.243,0.259,False,22,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:16JdGAFXlwqff8GRp2yejD,SELECTED DISCOGRAPHY,jordon138,186.35294,-5.133,85.006,4,9,1,0.57,0.717,0.0652,0.034,0.159,0.0829,0.15,False,41,52,['hardcore punk'],108937
spotify:track:5bWj4H7cLHzQ3IEUU8Os5F,SELECTED DISCOGRAPHY,jordon138,326.80847,-7.405,140.955,4,0,1,0.631,0.762,0.0346,0.114,0.907,0.109,0.104,False,12,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:5CoRSQw5uZl2sNixAIFAos,SELECTED DISCOGRAPHY,jordon138,408.56,-6.923,125.022,4,2,1,0.723,0.868,0.0374,0.0339,0.779,0.171,0.268,False,0,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:0x9aRJNLcAtf0gb4Sy797b,SELECTED DISCOGRAPHY,jordon138,395.91238,-8.239,137.014,4,0,1,0.598,0.963,0.0405,0.000195,0.819,0.129,0.729,False,46,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:106Cexixr1qKWw3fG0jJ97,SELECTED DISCOGRAPHY,jordon138,223.94775,-8.013,133.982,4,1,1,0.78,0.81,0.0727,0.199,0.897,0.0916,0.259,False,24,35,['aussietronica'],6782
spotify:track:0TbvfeBToHnNJQd8tcvvU6,SELECTED DISCOGRAPHY,jordon138,302.2166,-6.279,135.022,4,7,1,0.687,0.997,0.0773,0.000207,0.948,0.174,0.135,False,0,45,"['bass music', 'breaks', 'float house', 'future garage', 'outsider house']",26096
spotify:track:6YklFsrRQXYrBuUvjldVai,SELECTED DISCOGRAPHY,jordon138,290.12,-7.971,119.999,4,2,1,0.75,0.946,0.0506,0.0175,0.911,0.26,0.654,False,29,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:4pz6ZAoOMKgnAzfX8yK8dU,SELECTED DISCOGRAPHY,jordon138,365.01468,-11.372,125.014,4,11,0,0.685,0.639,0.0463,0.00124,0.905,0.0945,0.311,False,23,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:5d0WCT4ogBjctxUvIQTq7v,SELECTED DISCOGRAPHY,jordon138,376.11942,-6.437,134.005,4,10,0,0.566,0.977,0.0389,0.000951,0.792,0.0951,0.133,False,12,26,"['classic house', 'hip house']",1652
spotify:track:5JsbcRTzHJ5dgkK7bQpX4R,SELECTED DISCOGRAPHY,jordon138,202.31406,-12.855,121.027,4,6,1,0.597,0.443,0.0481,0.834,0.917,0.121,0.0899,False,18,35,['aussietronica'],6782
spotify:track:5al7J5JGiiKyiVRO3CZwhF,SELECTED DISCOGRAPHY,jordon138,417.3845,-9.571,133.992,4,2,1,0.658,0.849,0.0332,0.0534,0.889,0.0795,0.108,False,9,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:5GY8M8miz700f4BreT7bRs,SELECTED DISCOGRAPHY,jordon138,350.22223,-8.021,134.979,4,2,1,0.594,0.94,0.0661,0.000177,0.911,0.635,0.356,False,27,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:54jrhcEX0H9U6mExqUOC94,SELECTED DISCOGRAPHY,jordon138,338.0,-10.187,120.005,4,6,1,0.812,0.525,0.07,0.0486,0.939,0.121,0.368,False,24,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:4vFicRRBJFCC5UofT5sWAT,SELECTED DISCOGRAPHY,jordon138,308.0597,-9.192,133.994,4,9,0,0.706,0.702,0.0775,0.0984,0.0169,0.3,0.26,False,39,52,['hardcore punk'],108937
spotify:track:0SlDmtl5bSzE8rPbNJQc6L,SELECTED DISCOGRAPHY,jordon138,389.33334,-8.498,135.031,4,4,0,0.731,0.93,0.0614,0.000226,0.935,0.089,0.402,False,5,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:7o6c9AzF7QxWuyFUwcXfgF,SELECTED DISCOGRAPHY,jordon138,181.02856,-5.591,174.925,4,0,1,0.545,0.798,0.0403,0.44,0.00357,0.106,0.619,False,40,35,['aussietronica'],6782
spotify:track:5G0x8Z9aSms3ZTF79vEE6u,SELECTED DISCOGRAPHY,jordon138,507.42856,-10.53,139.994,4,5,1,0.5,0.852,0.0351,0.421,0.891,0.692,0.367,False,43,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:3iD68s9iYsEL2itqJSc3R5,SELECTED DISCOGRAPHY,jordon138,231.48386,-6.028,154.961,4,9,1,0.433,0.928,0.0896,0.00225,0.952,0.253,0.106,False,9,35,['aussietronica'],6782
spotify:track:0VPZL6u2bj1UNeE6o1Jm0r,SELECTED DISCOGRAPHY,jordon138,369.8,-13.682,129.989,4,1,1,0.58,0.733,0.0377,0.41,0.898,0.101,0.081,False,42,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:2h5Yk9urhuFjJNWJd78WH4,SELECTED DISCOGRAPHY,jordon138,172.66187,-26.308,70.931,4,2,0,0.205,0.302,0.045,0.937,0.801,0.107,0.548,False,23,35,['aussietronica'],6782
spotify:track:3rdricUIhHhOEXa8fqYofB,SELECTED DISCOGRAPHY,jordon138,287.81134,-9.783,135.01,4,2,1,0.475,0.957,0.0375,8.94e-06,0.847,0.157,0.559,False,34,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:7ijYibk1E3NhZSIYorvuy9,SELECTED DISCOGRAPHY,jordon138,331.87497,-7.334,127.964,4,10,0,0.628,0.92,0.0507,0.00172,0.729,0.0825,0.713,False,31,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:1BVahRcD2eKQlE1PivpBSW,SELECTED DISCOGRAPHY,jordon138,404.62808,-8.839,120.97,4,7,0,0.468,0.561,0.0426,0.292,0.89,0.299,0.432,False,32,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:1Qwo2dU3VnQEG4xvcbnxYw,SELECTED DISCOGRAPHY,jordon138,183.24323,-7.358,147.978,4,11,1,0.604,0.607,0.0311,0.00521,0.819,0.273,0.644,False,23,35,['aussietronica'],6782
spotify:track:7GauhBBGUbH2QQpQdiw5uu,SELECTED DISCOGRAPHY,jordon138,255.76643,-17.167,98.201,4,9,0,0.13,0.239,0.0383,0.00306,0.839,0.102,0.0359,False,15,35,['aussietronica'],6782
spotify:track:4WjVxX4zfcuENmr6BQy9iS,SELECTED DISCOGRAPHY,jordon138,307.33813,-8.062,139.026,4,7,1,0.66,0.627,0.101,0.00112,0.88,0.0868,0.396,False,28,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:310PfPbXthdk28FiB1coXd,SELECTED DISCOGRAPHY,jordon138,232.51591,-11.619,126.995,4,6,1,0.79,0.443,0.0843,0.131,0.885,0.0526,0.463,False,37,35,['aussietronica'],6782
spotify:track:7BwTq5kUaPU8s1jKLll2wb,SELECTED DISCOGRAPHY,jordon138,321.88083,-8.267,132.018,4,6,0,0.614,0.844,0.0385,0.0084,0.928,0.026,0.502,False,5,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:1Ua4TSAqWUjyahR38Zjx5I,SELECTED DISCOGRAPHY,jordon138,255.76643,-8.779,137.048,4,7,1,0.606,0.82,0.0397,0.012,0.811,0.121,0.152,False,41,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:3eoXrssdwFYhOlzsJ8sssE,SELECTED DISCOGRAPHY,jordon138,180.50612,-10.788,132.913,4,4,0,0.281,0.758,0.0435,0.157,0.882,0.23,0.246,False,20,35,['aussietronica'],6782
spotify:track:4pKqE1uriye6ZJqbUquAQX,SELECTED DISCOGRAPHY,jordon138,270.0,-10.131,136.035,4,1,1,0.687,0.865,0.0466,5.12e-05,0.858,0.108,0.413,False,22,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:3vKEhpypVoV12vPyiSSB1h,SELECTED DISCOGRAPHY,jordon138,339.13043,-9.806,138.004,4,9,1,0.583,0.902,0.0337,0.000181,0.722,0.526,0.495,False,30,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:47eSbJX9uhuWagkz5h9XaV,SELECTED DISCOGRAPHY,jordon138,175.43837,-13.903,103.99,4,0,1,0.487,0.482,0.0361,0.012,0.811,0.133,0.0531,False,4,35,['aussietronica'],6782
spotify:track:0te4OII1pcny5yAegR990t,SELECTED DISCOGRAPHY,jordon138,353.86862,-8.468,137.009,4,1,1,0.608,0.972,0.0279,0.00473,0.948,0.131,0.428,False,30,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:569wNlUPTHEU9OBtrNXt42,SELECTED DISCOGRAPHY,jordon138,416.47058,-4.927,136.006,4,2,1,0.574,0.971,0.0442,0.000405,0.619,0.427,0.374,False,27,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:3lj2F6z9mQvWbKLUJEbai5,SELECTED DISCOGRAPHY,jordon138,375.53632,-6.38,124.013,4,6,1,0.696,0.914,0.057,0.00155,0.754,0.082,0.752,False,10,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:4QzhGYCsF7rHQLnCZdZHrl,Inspo,Diogo Sá,429.72,-7.351,123.966,4,7,1,0.839,0.674,0.063,0.000859,0.86,0.0832,0.0391,False,0,33,"['experimental electronic', 'fourth world', 'japanese electronic', 'japanese house']",8704
spotify:track:31fHyB2Granyqy1rstDGrG,Inspo,Diogo Sá,352.32812,-7.613,128.041,4,11,0,0.776,0.665,0.227,0.000522,0.567,0.113,0.158,False,20,20,['minimal dub'],7053
spotify:track:3F7kxQF0Ra6pRQ8t5HkxyP,Inspo,Diogo Sá,416.81207,-14.442,114.309,4,1,1,0.848,0.558,0.148,0.148,0.819,0.148,0.258,False,26,48,"['ambient', 'art pop', 'bass music', 'deconstructed club', 'dub techno', 'electronica', 'experimental pop', 'float house', 'fluxwork', 'intelligent dance music', 'microhouse', 'minimal techno', 'new isolationism', 'outsider house', 'wonky']",84274
spotify:track:0HwKDR64l8QZhWx6R7lhPg,Inspo,Diogo Sá,358.50668,-11.622,118.223,4,4,0,0.652,0.841,0.0997,0.417,0.694,0.0793,0.127,False,11,12,['japanese new wave'],558
spotify:track:52IZUyT7tUeJrxKH78mXIf,Inspo,Diogo Sá,261.37683,-25.009,135.997,4,1,1,0.774,0.288,0.0534,0.0011,0.848,0.101,0.0526,False,6,4,[],107
spotify:track:5v19W7FJYB4o6eu2uaa5Cm,Inspo,Diogo Sá,324.92307,-11.688,130.032,4,2,1,0.76,0.82,0.041,0.000287,0.861,0.187,0.374,False,12,29,"['german tech house', 'german techno', 'minimal tech house', 'minimal techno', 'tech house']",9177
spotify:track:3i9MaqlmyrrysyqsSqoIVO,Inspo,Diogo Sá,453.6305,-9.892,128.005,4,9,0,0.763,0.888,0.0441,0.00511,0.815,0.0383,0.51,False,10,10,[],1073
spotify:track:1ClhDKvHOn9xUENswCmkbU,Inspo,Diogo Sá,391.4742,-8.967,135.015,4,8,0,0.769,0.969,0.0675,0.121,0.923,0.796,0.0328,False,13,5,[],32
spotify:track:306j8IqAmprImYPLmaP59k,Inspo,Diogo Sá,236.53139,-14.362,112.079,4,2,1,0.799,0.738,0.104,0.825,0.101,0.321,0.283,False,16,23,"['ambient', 'fourth world', 'new isolationism', 'outsider house']",2845
spotify:track:4OzzpMMttaUVIC8FWy5CRY,Inspo,Diogo Sá,323.35715,-6.386,137.02,4,6,0,0.777,0.971,0.0725,2.41e-05,0.894,0.11,0.594,True,21,22,[],665
spotify:track:2HaNDTosQBttSGoByFGNxJ,Cyberpunk 2077,Efe Makaracı,186.06738,-8.154,178.19,4,3,0,0.487,0.804,0.112,0.106,0,0.191,0.21,True,0,30,[],318
spotify:track:5UK0rwcVaM5flwXqDvN0U6,Cyberpunk 2077,Efe Makaracı,157.86028,-11.506,98.488,4,1,0,0.795,0.642,0.135,0.0331,0.0318,0.0965,0.384,True,37,64,"['art pop', 'dance pop', 'deconstructed club', 'electropop', 'escape room', 'hyperpop', 'transpop']",248132
spotify:track:0ZnH5ym1uMtngTa5Qjq61K,Cyberpunk 2077,Efe Makaracı,61.94726,-19.471,126.388,5,7,1,0.396,0.605,0.322,0.262,0,0.835,0.197,False,0,74,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",1138444
spotify:track:3GR6MLpg7XXplpaXYyzoXa,Cyberpunk 2077,Efe Makaracı,215.9795,-3.274,88.004,4,11,1,0.402,0.885,0.0428,0.000194,7.17e-05,0.348,0.485,True,53,42,[],1661
spotify:track:1AslaQYl1cMb1ItQKmtJer,Cyberpunk 2077,Efe Makaracı,190.16,-4.366,144.038,4,0,1,0.6,0.963,0.0782,0.000813,0.000192,0.348,0.691,False,61,59,[],86450
spotify:track:2CzZaQ8weNrZSiOqA5uDuH,Cyberpunk 2077,Efe Makaracı,226.7195,-8.854,98.015,4,7,1,0.722,0.857,0.178,0.00689,2.88e-06,0.284,0.562,False,38,39,"['big beat', 'breakbeat', 'nu skool breaks']",9861
spotify:track:6qCLnskghLZtClmEXJMrmo,Cyberpunk 2077,Efe Makaracı,331.62213,-7.74,170.025,4,2,1,0.481,0.644,0.0404,2.48e-05,0.837,0.345,0.0812,False,52,53,"['cyberpunk', 'dark clubbing', 'darksynth', 'synthwave']",24326
spotify:track:3COUNGSSGOy6MD3FtHLvAl,Cyberpunk 2077,Efe Makaracı,123.90667,-6.736,216.129,4,7,0,0.261,0.905,0.041,2.64e-06,0.896,0.913,0.283,False,44,58,['video game music'],5751
spotify:track:2Ccg7vHauXVEDe5cTaciBa,Cyberpunk 2077,Efe Makaracı,274.63693,-4.499,105.01,4,2,1,0.592,0.86,0.0375,7.43e-05,0.489,0.108,0.0305,False,37,48,"['brostep', 'dark clubbing', 'gaming dubstep']",19492
spotify:track:3TghskXg3pegiU25vYghif,Cyberpunk 2077,Efe Makaracı,235.9322,-4.187,118.029,4,9,0,0.666,0.92,0.0539,0.000893,0.152,0.285,0.288,False,30,41,[],1809
spotify:track:31SAL7FDdiOuOAquqczxXG,Cyberpunk 2077,Efe Makaracı,192.41605,-3.505,160.174,4,1,1,0.678,0.818,0.053,0.0087,0.0559,0.0617,0.635,False,38,27,[],89
spotify:track:5NdiCm8ooGo6FFtEF389s5,Cyberpunk 2077,Efe Makaracı,205.17932,-6.337,109.97,4,6,1,0.605,0.885,0.0408,0.000606,0.00227,0.345,0.313,True,30,39,"['big beat', 'breakbeat', 'nu skool breaks']",9861
spotify:track:4asJxFrw85nDD7sdx9FuAz,Cyberpunk 2077,Efe Makaracı,346.0,-11.605,123.992,4,1,1,0.618,0.792,0.0431,0.204,0.737,0.111,0.0969,False,31,27,[],1205
spotify:track:10EHYJ1WnMpWrtQUGhd2ew,Cyberpunk 2077,Efe Makaracı,324.03366,-3.854,100.049,4,11,1,0.632,0.84,0.0439,0.00131,0.894,0.336,0.0341,False,39,48,"['brostep', 'dark clubbing', 'gaming dubstep']",19492
spotify:track:7cQigvdJ20z6SWIObqaasa,Cyberpunk 2077,Efe Makaracı,236.44,-5.255,186.089,4,11,0,0.433,0.908,0.0913,5.95e-05,0.00412,0.147,0.676,False,36,74,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",1138444
spotify:track:3tTmCP0s4YPNWtPao4PlSl,Cyberpunk 2077,Efe Makaracı,373.0,-6.828,126.998,4,1,1,0.791,0.993,0.0585,0.0938,0.93,0.257,0.192,False,27,27,[],1205
